,0.6666666666666666,1.0,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.5555555555555556,0.1111111111111111,0.7777777777777777
4443,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4444,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4445,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4446,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4447,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4448,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4449,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4450,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4451,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4452,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4453,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4454,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4455,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4456,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4457,reject,reject,accept,accept,accept,reject,reject,reject,reject,reject
4458,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4459,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4460,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4461,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4462,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4463,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4464,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4465,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4466,reject,reject,accept,reject,reject,reject,reject,accept,accept,reject
4467,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4468,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4469,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4470,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4471,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4472,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4473,reject,reject,reject,reject,accept,reject,reject,reject,accept,reject
4474,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4475,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4476,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4477,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4478,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4479,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4480,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4481,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4482,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4483,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4484,accept,reject,accept,reject,reject,reject,reject,reject,accept,reject
4485,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4486,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4487,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4488,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4489,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4490,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4491,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4492,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4493,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4494,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4495,reject,reject,accept,reject,reject,accept,reject,reject,reject,reject
4496,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4497,reject,reject,accept,reject,reject,reject,reject,accept,accept,reject
4498,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4499,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4500,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4501,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4502,reject,reject,reject,reject,accept,reject,reject,reject,accept,reject
4503,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4504,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4505,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4506,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4507,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4508,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4509,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4510,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4511,reject,reject,reject,reject,reject,reject,accept,reject,accept,reject
4512,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4513,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4514,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4515,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4516,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4517,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4518,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4519,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4520,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4521,reject,reject,accept,reject,reject,reject,reject,reject,reject,accept
4522,reject,reject,accept,reject,accept,accept,reject,reject,reject,reject
4523,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4524,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4525,reject,reject,accept,reject,accept,accept,reject,reject,reject,reject
4526,accept,reject,accept,reject,accept,reject,reject,reject,accept,reject
4527,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4528,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4529,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4530,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4531,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4532,reject,reject,accept,reject,accept,reject,reject,accept,reject,reject
4533,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4534,reject,reject,accept,accept,reject,accept,reject,reject,accept,reject
4535,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4536,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
4537,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4538,reject,reject,accept,reject,reject,accept,reject,reject,reject,accept
4539,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4540,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4541,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4542,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
4543,reject,reject,accept,accept,accept,reject,reject,reject,reject,reject
4544,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4545,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4546,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4547,reject,reject,accept,accept,accept,reject,reject,reject,reject,reject
4548,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4549,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4550,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4551,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4552,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4553,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4554,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4555,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4556,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4557,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4558,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
4559,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4560,reject,reject,accept,accept,accept,reject,reject,reject,reject,reject
4561,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4562,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4563,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4564,reject,reject,reject,reject,reject,reject,reject,reject,accept,reject
4565,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
4566,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4567,reject,accept,accept,reject,reject,reject,reject,accept,accept,reject
4568,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4569,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4570,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4571,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4572,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4573,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4574,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4575,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4576,accept,reject,accept,reject,reject,reject,reject,reject,accept,reject
4577,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4578,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
4579,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4580,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4581,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4582,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4583,accept,reject,accept,reject,reject,reject,reject,reject,accept,reject
4584,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4585,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4586,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4587,reject,reject,accept,accept,accept,accept,reject,reject,accept,reject
4588,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4589,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4590,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4591,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4592,accept,reject,accept,reject,reject,reject,reject,accept,accept,reject
4593,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4594,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4595,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
4596,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4597,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4598,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4599,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4600,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4601,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4602,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4603,reject,reject,reject,reject,accept,reject,reject,reject,reject,reject
4604,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4605,reject,reject,reject,reject,reject,reject,reject,reject,accept,reject
4606,reject,reject,accept,reject,accept,accept,reject,reject,accept,reject
4607,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4608,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4609,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4610,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4611,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4612,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4613,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4614,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4615,reject,reject,reject,accept,accept,reject,reject,reject,accept,reject
4616,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4617,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4618,reject,reject,accept,accept,reject,accept,reject,reject,accept,reject
4619,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4620,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4621,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4622,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4623,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4624,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4625,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4626,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4627,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
4628,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4629,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4630,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4631,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4632,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4633,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4634,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4635,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4636,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4637,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4638,accept,reject,accept,accept,reject,reject,reject,reject,reject,accept
4639,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4640,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
4641,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4642,reject,reject,accept,reject,reject,reject,reject,accept,accept,reject
4643,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4644,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4645,reject,reject,accept,reject,reject,accept,reject,reject,reject,reject
4646,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4647,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
4648,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4649,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4650,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4651,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4652,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4653,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4654,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4655,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4656,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4657,reject,accept,accept,reject,reject,reject,reject,reject,accept,reject
4658,reject,reject,accept,reject,accept,accept,reject,reject,accept,reject
4659,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
4660,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4661,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4662,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4663,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4664,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4665,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4666,accept,reject,accept,reject,accept,reject,reject,accept,accept,reject
4667,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4668,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4669,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4670,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
4671,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4672,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4673,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4674,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4675,accept,reject,accept,reject,reject,reject,reject,reject,accept,reject
4676,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4677,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4678,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4679,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4680,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4681,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4682,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4683,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4684,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4685,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4686,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4687,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4688,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4689,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4690,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4691,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4692,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4693,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4694,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4695,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4696,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4697,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4698,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4699,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4700,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4701,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4702,reject,reject,accept,accept,accept,reject,reject,reject,reject,reject
4703,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4704,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4705,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4706,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4707,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4708,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4709,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4710,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4711,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4712,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4713,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4714,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4715,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4716,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4717,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4718,reject,reject,reject,reject,reject,reject,reject,reject,accept,reject
4719,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4720,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4721,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4722,reject,reject,accept,reject,accept,accept,reject,reject,accept,reject
4723,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4724,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4725,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4726,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4727,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4728,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
4729,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4730,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4731,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4732,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4733,reject,accept,accept,reject,accept,reject,reject,reject,accept,reject
4734,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4735,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4736,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4737,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4738,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4739,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4740,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
4741,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4742,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4743,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4744,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4745,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
4746,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4747,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4748,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4749,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4750,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4751,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4752,reject,reject,reject,reject,accept,reject,reject,reject,accept,reject
4753,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4754,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4755,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
4756,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4757,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4758,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4759,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4760,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4761,reject,reject,reject,reject,accept,reject,reject,reject,reject,reject
4762,reject,reject,accept,reject,reject,reject,accept,reject,accept,reject
4763,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4764,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4765,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4766,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4767,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4768,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4769,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4770,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4771,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4772,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4773,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4774,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4775,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4776,reject,reject,reject,reject,reject,reject,reject,reject,accept,reject
4777,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4778,reject,reject,accept,reject,accept,reject,reject,accept,reject,reject
4779,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4780,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4781,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
4782,reject,reject,accept,reject,accept,accept,reject,reject,accept,reject
4783,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4784,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4785,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4786,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4787,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4788,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4789,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4790,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4791,reject,reject,reject,reject,accept,reject,reject,reject,reject,reject
4792,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4793,reject,reject,accept,reject,reject,reject,accept,reject,accept,reject
4794,reject,reject,reject,reject,accept,reject,reject,reject,reject,reject
4795,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4796,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4797,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4798,reject,reject,accept,reject,reject,accept,reject,reject,reject,reject
4799,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4800,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4801,reject,reject,accept,reject,reject,reject,reject,accept,accept,reject
4802,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4803,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4804,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4805,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4806,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4807,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4808,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4809,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4810,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4811,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4812,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4813,reject,reject,accept,reject,accept,accept,reject,reject,accept,reject
4814,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4815,reject,reject,accept,reject,reject,reject,reject,accept,accept,reject
4816,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4817,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4818,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4819,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4820,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4821,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4822,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4823,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4824,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4825,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4826,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
4827,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4828,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4829,accept,reject,accept,accept,reject,reject,reject,reject,accept,reject
4830,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4831,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4832,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4833,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4834,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4835,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4836,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
4837,reject,accept,accept,reject,reject,reject,reject,accept,accept,reject
4838,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
4839,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4840,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4841,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4842,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4843,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4844,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4845,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4846,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4847,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4848,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4849,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4850,reject,reject,reject,reject,reject,reject,reject,reject,accept,reject
4851,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4852,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4853,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4854,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4855,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4856,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
4857,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4858,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
4859,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4860,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
4861,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
4862,reject,reject,accept,reject,reject,reject,reject,reject,reject,accept
4863,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
