,0.7777777777777777,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.2222222222222222,1.0,0.8888888888888888,0.5555555555555556
1423,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1424,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1425,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1426,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1427,equal,equal,equal,equal,equal,equal,smaller,equal,equal,equal
1428,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1429,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1430,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1431,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1432,smaller,equal,equal,equal,equal,equal,equal,equal,equal,equal
1433,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
1434,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1435,equal,equal,smaller,equal,equal,equal,equal,equal,smaller,equal
1436,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1437,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1438,equal,equal,equal,smaller,smaller,equal,equal,equal,equal,equal
1439,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1440,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1441,equal,equal,equal,equal,equal,equal,smaller,equal,equal,equal
1442,equal,equal,equal,smaller,equal,equal,equal,smaller,equal,equal
1443,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1444,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1445,equal,equal,equal,equal,equal,equal,smaller,equal,equal,equal
1446,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
1447,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
1448,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
1449,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
1450,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1451,equal,equal,equal,equal,equal,equal,equal,smaller,equal,equal
1452,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1453,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
1454,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1455,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1456,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1457,equal,equal,equal,equal,smaller,smaller,equal,equal,equal,equal
1458,larger,equal,equal,equal,equal,equal,equal,equal,equal,larger
1459,equal,equal,smaller,equal,equal,equal,equal,equal,equal,equal
1460,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1461,equal,smaller,equal,equal,smaller,equal,equal,equal,equal,equal
1462,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
1463,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
1464,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1465,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
1466,smaller,larger,equal,equal,equal,equal,equal,equal,equal,equal
1467,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
1468,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1469,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1470,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1471,equal,equal,equal,equal,equal,equal,equal,equal,larger,larger
1472,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
1473,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1474,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1475,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1476,smaller,larger,equal,equal,equal,equal,equal,equal,equal,equal
1477,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1478,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
1479,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1480,equal,equal,equal,equal,smaller,equal,equal,equal,equal,equal
1481,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1482,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1483,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1484,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1485,smaller,equal,larger,equal,equal,equal,equal,equal,equal,equal
1486,smaller,equal,equal,equal,equal,equal,equal,equal,equal,equal
1487,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1488,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
1489,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1490,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1491,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1492,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1493,equal,equal,equal,equal,equal,equal,equal,equal,equal,smaller
1494,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1495,equal,equal,equal,smaller,equal,equal,equal,equal,equal,equal
1496,equal,equal,equal,equal,smaller,equal,equal,equal,equal,equal
1497,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1498,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1499,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1500,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1501,equal,equal,equal,equal,equal,equal,equal,equal,equal,smaller
1502,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1503,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1504,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1505,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1506,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1507,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1508,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1509,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1510,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1511,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1512,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
1513,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
1514,equal,equal,equal,equal,equal,equal,larger,equal,equal,equal
1515,equal,equal,equal,equal,equal,larger,equal,equal,equal,equal
1516,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1517,equal,equal,equal,equal,larger,equal,equal,equal,equal,equal
1518,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1519,equal,equal,equal,equal,equal,larger,equal,equal,equal,equal
1520,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1521,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1522,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1523,equal,equal,larger,equal,equal,equal,equal,equal,smaller,equal
1524,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1525,smaller,equal,equal,equal,equal,equal,equal,equal,larger,equal
1526,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
1527,equal,equal,equal,equal,larger,equal,equal,smaller,equal,equal
1528,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1529,equal,equal,equal,equal,equal,equal,larger,equal,equal,equal
1530,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1531,equal,equal,equal,equal,equal,equal,equal,equal,equal,smaller
1532,equal,equal,equal,equal,larger,equal,equal,equal,equal,equal
1533,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1534,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1535,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1536,equal,equal,smaller,equal,equal,equal,larger,equal,equal,equal
1537,equal,smaller,equal,equal,equal,equal,equal,equal,equal,equal
1538,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1539,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1540,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1541,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1542,smaller,equal,equal,equal,equal,equal,equal,equal,equal,equal
1543,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1544,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1545,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1546,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1547,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1548,equal,larger,equal,equal,equal,equal,equal,equal,equal,smaller
1549,larger,equal,equal,equal,equal,equal,equal,equal,equal,larger
1550,equal,equal,equal,equal,equal,larger,equal,equal,equal,smaller
1551,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1552,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
1553,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1554,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1555,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1556,equal,equal,smaller,equal,equal,equal,equal,equal,equal,equal
1557,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1558,equal,equal,equal,equal,equal,larger,equal,equal,equal,equal
1559,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
1560,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1561,equal,equal,equal,larger,equal,equal,equal,equal,equal,larger
1562,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1563,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
1564,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1565,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1566,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1567,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1568,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1569,equal,equal,equal,equal,equal,equal,larger,equal,equal,equal
1570,equal,equal,equal,equal,larger,equal,equal,equal,equal,equal
1571,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1572,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1573,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
1574,equal,equal,equal,equal,larger,equal,equal,equal,equal,equal
1575,smaller,equal,equal,equal,equal,equal,equal,equal,equal,equal
1576,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
1577,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
1578,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
1579,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1580,equal,smaller,equal,equal,equal,larger,equal,equal,equal,equal
1581,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1582,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1583,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1584,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1585,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1586,equal,equal,smaller,equal,equal,equal,equal,equal,equal,equal
1587,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
1588,equal,smaller,equal,equal,equal,equal,equal,equal,equal,equal
1589,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1590,equal,equal,equal,equal,equal,equal,larger,equal,equal,equal
1591,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1592,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
1593,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
1594,equal,equal,equal,equal,equal,equal,equal,smaller,equal,equal
1595,equal,equal,equal,equal,equal,equal,smaller,equal,equal,equal
1596,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1597,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
1598,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1599,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1600,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
1601,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1602,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1603,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1604,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1605,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1606,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
1607,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1608,equal,smaller,equal,equal,equal,equal,equal,equal,equal,equal
1609,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1610,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1611,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
1612,equal,equal,equal,equal,equal,equal,smaller,equal,equal,equal
1613,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
1614,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1615,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1616,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1617,equal,equal,smaller,equal,equal,equal,equal,equal,equal,equal
1618,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1619,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
1620,equal,equal,equal,equal,equal,equal,equal,smaller,equal,equal
1621,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1622,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1623,equal,equal,equal,equal,equal,equal,equal,smaller,equal,equal
1624,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1625,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1626,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1627,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
1628,equal,equal,equal,equal,larger,equal,equal,equal,equal,equal
1629,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1630,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
1631,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1632,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1633,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1634,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
1635,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
1636,equal,equal,equal,equal,equal,equal,equal,equal,equal,smaller
1637,equal,equal,equal,smaller,equal,equal,equal,equal,equal,equal
1638,equal,equal,equal,equal,larger,equal,equal,equal,equal,equal
1639,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1640,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1641,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1642,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1643,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1644,equal,equal,larger,equal,equal,equal,equal,equal,equal,equal
1645,equal,equal,equal,equal,equal,larger,equal,equal,equal,equal
1646,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1647,equal,equal,equal,equal,equal,equal,equal,equal,equal,smaller
1648,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1649,larger,equal,equal,equal,equal,equal,equal,equal,smaller,smaller
1650,equal,equal,equal,equal,equal,equal,equal,smaller,equal,equal
1651,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1652,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1653,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1654,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1655,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1656,equal,equal,equal,larger,equal,equal,equal,smaller,equal,equal
1657,equal,equal,larger,equal,larger,equal,equal,equal,equal,equal
1658,equal,smaller,equal,equal,equal,equal,equal,equal,equal,equal
1659,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
1660,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1661,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1662,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1663,equal,equal,equal,equal,smaller,equal,equal,equal,equal,equal
1664,equal,equal,equal,equal,equal,larger,equal,equal,equal,equal
1665,larger,equal,equal,equal,equal,equal,equal,equal,larger,equal
1666,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1667,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1668,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1669,equal,equal,larger,equal,equal,equal,equal,equal,equal,equal
1670,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1671,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1672,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
1673,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1674,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1675,equal,larger,equal,equal,equal,equal,equal,equal,equal,smaller
1676,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1677,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1678,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1679,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1680,smaller,equal,equal,equal,equal,equal,equal,equal,equal,equal
1681,equal,equal,equal,equal,equal,equal,smaller,equal,equal,equal
1682,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1683,equal,equal,equal,larger,equal,equal,equal,equal,equal,equal
1684,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1685,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1686,equal,equal,equal,equal,equal,equal,equal,smaller,equal,equal
1687,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1688,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1689,equal,equal,equal,equal,equal,larger,equal,equal,equal,equal
1690,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1691,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1692,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1693,smaller,equal,equal,equal,equal,equal,equal,equal,equal,equal
1694,equal,equal,larger,equal,equal,equal,equal,equal,equal,equal
1695,equal,equal,equal,equal,larger,equal,equal,equal,equal,equal
1696,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1697,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1698,equal,equal,larger,equal,equal,equal,equal,equal,equal,equal
1699,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
1700,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1701,equal,equal,equal,equal,equal,smaller,equal,smaller,equal,equal
1702,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1703,larger,equal,equal,equal,equal,equal,equal,larger,equal,equal
1704,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1705,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1706,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1707,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1708,equal,equal,equal,smaller,equal,equal,equal,equal,equal,equal
1709,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1710,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1711,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1712,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1713,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1714,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1715,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1716,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
1717,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1718,equal,equal,equal,equal,equal,equal,smaller,equal,larger,equal
1719,equal,equal,larger,equal,equal,equal,equal,equal,equal,equal
1720,equal,equal,equal,smaller,equal,equal,equal,smaller,equal,equal
1721,equal,equal,equal,equal,equal,equal,larger,equal,equal,equal
1722,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1723,equal,equal,larger,equal,equal,equal,equal,equal,equal,equal
1724,equal,equal,equal,equal,equal,equal,larger,equal,equal,equal
1725,equal,equal,equal,equal,smaller,equal,equal,equal,equal,equal
1726,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1727,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1728,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
1729,equal,larger,equal,equal,equal,equal,larger,equal,equal,equal
1730,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1731,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1732,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1733,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
1734,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
1735,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
1736,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1737,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
1738,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1739,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1740,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
1741,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1742,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1743,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1744,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
1745,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1746,smaller,equal,equal,equal,equal,equal,equal,equal,equal,equal
1747,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1748,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1749,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1750,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1751,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
1752,equal,equal,equal,smaller,equal,equal,equal,equal,equal,equal
1753,equal,equal,equal,larger,equal,equal,equal,equal,equal,equal
1754,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1755,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1756,equal,equal,equal,equal,equal,equal,equal,smaller,equal,equal
1757,equal,equal,equal,equal,larger,equal,equal,equal,equal,equal
1758,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1759,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1760,equal,equal,equal,equal,equal,equal,larger,equal,equal,equal
1761,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1762,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
1763,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1764,smaller,equal,equal,equal,equal,equal,equal,equal,equal,equal
1765,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1766,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1767,smaller,equal,equal,equal,equal,equal,equal,equal,equal,equal
1768,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1769,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
1770,equal,equal,equal,equal,equal,equal,smaller,equal,equal,equal
1771,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
1772,smaller,equal,equal,equal,equal,equal,equal,equal,smaller,equal
1773,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1774,equal,equal,smaller,equal,equal,equal,equal,equal,equal,equal
1775,equal,equal,equal,larger,equal,larger,larger,equal,equal,equal
1776,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1777,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1778,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1779,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1780,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1781,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
1782,equal,equal,equal,equal,equal,larger,equal,smaller,equal,equal
1783,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1784,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1785,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1786,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
1787,equal,equal,equal,equal,larger,equal,equal,equal,equal,larger
1788,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1789,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1790,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1791,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
1792,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1793,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1794,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1795,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1796,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
1797,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1798,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1799,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1800,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
1801,equal,smaller,equal,equal,equal,equal,larger,equal,equal,equal
1802,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1803,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1804,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1805,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1806,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1807,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1808,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1809,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1810,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
1811,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1812,equal,smaller,equal,equal,equal,equal,equal,smaller,equal,equal
1813,smaller,equal,equal,equal,equal,equal,equal,equal,equal,equal
1814,equal,equal,equal,equal,equal,equal,equal,smaller,equal,larger
1815,equal,equal,equal,equal,equal,equal,equal,smaller,equal,equal
1816,smaller,larger,equal,equal,equal,equal,equal,equal,equal,equal
1817,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
1818,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1819,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1820,equal,equal,equal,larger,equal,equal,equal,equal,equal,equal
1821,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
1822,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1823,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1824,equal,equal,equal,equal,equal,equal,larger,equal,equal,equal
1825,equal,equal,equal,equal,equal,equal,equal,equal,equal,smaller
1826,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1827,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1828,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1829,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1830,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
1831,equal,equal,equal,larger,larger,equal,equal,equal,equal,equal
1832,equal,equal,equal,equal,equal,equal,larger,equal,equal,equal
1833,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
1834,equal,equal,equal,equal,equal,smaller,equal,equal,equal,larger
1835,smaller,equal,equal,equal,larger,equal,equal,larger,equal,equal
1836,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1837,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1838,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
1839,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
1840,equal,equal,equal,equal,equal,equal,equal,equal,equal,smaller
